CustomerID,Country,Recency,Frequency,Monetary,AOV,NumItems,NumProducts,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_Segment,KMeans_Cluster,Cluster_Label,Churn_real,Churn_prob,Churn_pred,Status_Risc
13676,United Kingdom,355,2,243.9,121.95,104,13,435,217.5,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8624,1,High Risk
13677,United Kingdom,221,2,556.1899999999999,278.09,218,98,336,168.0,2,2,3,Hibernating / Lost,0,Occasional,1,0.6496,1,Medium Risk
13679,United Kingdom,310,3,281.26,93.75,102,44,551,183.7,1,3,2,At Risk,2,Mid-Value,1,0.5179,1,Medium Risk
13680,United Kingdom,154,10,10104.84,1010.48,4511,280,551,55.1,3,5,5,Loyal Customers,1,VIP,0,0.2809,0,Low Risk
13682,United Kingdom,3,1,59.5,59.5,10,3,3,3.0,5,1,1,New Customers,0,Occasional,1,0.7503,1,High Risk
13683,United Kingdom,274,1,258.6,258.6,180,10,274,274.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8552,1,High Risk
13684,United Kingdom,102,4,596.98,149.24,235,81,437,109.2,3,4,3,Loyal Customers,3,High-Value,1,0.3542,0,Medium Risk
13686,United Kingdom,196,2,337.04,168.52,308,23,217,108.5,3,2,2,Potential Loyalist,0,Occasional,0,0.6532,1,Medium Risk
13687,United Kingdom,254,1,11880.84,11880.84,87167,45,254,254.0,2,1,5,Hibernating / Lost,3,High-Value,1,0.6423,1,Medium Risk
13688,United Kingdom,451,1,375.5,375.5,130,5,451,451.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.9403,1,High Risk
13689,United Kingdom,261,1,349.5,349.5,210,3,261,261.0,2,1,2,Hibernating / Lost,0,Occasional,0,0.5417,1,Medium Risk
13691,United Kingdom,212,1,210.78,210.78,144,53,212,212.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.5759,1,Medium Risk
13692,United Kingdom,30,4,2497.66,624.42,1610,69,236,59.0,4,4,5,Champions,3,High-Value,0,0.1018,0,Low Risk
13693,United Kingdom,190,9,2011.82,223.54,880,78,549,61.0,3,5,4,Loyal Customers,3,High-Value,1,0.3172,0,Low Risk
13694,United Kingdom,9,119,159642.54,1341.53,152920,776,551,4.6,5,5,5,Champions,1,VIP,0,0.0278,0,Low Risk
13695,United Kingdom,5,6,892.52,148.75,604,19,394,65.7,5,4,3,Champions,3,High-Value,0,0.3099,0,Low Risk
13696,United Kingdom,238,3,2020.4,673.47,552,24,482,160.7,2,3,4,At Risk,3,High-Value,1,0.5923,1,Medium Risk
13698,United Kingdom,413,2,465.53000000000003,232.76,231,31,498,249.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.7537,1,High Risk
13699,United Kingdom,366,1,455.57,455.57,153,23,366,366.0,1,1,2,Hibernating / Lost,2,Mid-Value,0,0.611,1,Medium Risk
13700,United Kingdom,56,8,1292.0,161.5,1626,112,487,60.9,4,5,4,Champions,3,High-Value,0,0.2131,0,Low Risk
13701,United Kingdom,263,1,161.0,161.0,80,9,263,263.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.829,1,High Risk
13702,United Kingdom,262,1,135.18,135.18,74,5,262,262.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.7945,1,High Risk
13703,United Kingdom,134,2,425.56,212.78,128,36,231,115.5,3,2,2,Potential Loyalist,0,Occasional,1,0.6925,1,High Risk
13705,United Kingdom,190,5,1641.6100000000001,328.32,749,43,440,88.0,3,4,4,Loyal Customers,3,High-Value,0,0.3353,0,Medium Risk
13706,United Kingdom,119,2,631.17,315.58,301,38,443,221.5,3,2,3,Potential Loyalist,0,Occasional,1,0.6638,1,High Risk
13707,United Kingdom,83,5,3365.86,673.17,2210,142,353,70.6,4,4,5,Champions,3,High-Value,1,0.2086,0,Low Risk
13708,United Kingdom,87,1,294.88,294.88,305,48,87,87.0,4,1,2,New Customers,0,Occasional,1,0.6416,1,Medium Risk
13709,United Kingdom,131,6,1738.4,289.73,917,90,514,85.7,3,4,4,Loyal Customers,3,High-Value,0,0.2824,0,Low Risk
13710,United Kingdom,240,2,329.04,164.52,160,7,428,214.0,2,2,2,Hibernating / Lost,0,Occasional,0,0.687,1,High Risk
13711,United Kingdom,35,9,1792.26,199.14,819,80,540,60.0,4,5,4,Champions,3,High-Value,1,0.1785,0,Low Risk
13712,United Kingdom,63,2,766.42,383.21,1128,32,427,213.5,4,2,3,New Customers,0,Occasional,1,0.4831,0,Medium Risk
13713,United Kingdom,224,3,743.26,247.75,286,70,399,133.0,2,3,3,At Risk,0,Occasional,1,0.476,0,Medium Risk
13714,United Kingdom,281,1,161.35,161.35,50,30,281,281.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.7848,1,High Risk
13715,United Kingdom,97,17,8483.29,499.02,4934,277,454,26.7,3,5,5,Loyal Customers,1,VIP,1,0.1991,0,Low Risk
13716,United Kingdom,85,1,138.28,138.28,138,21,85,85.0,4,1,1,New Customers,0,Occasional,1,0.766,1,High Risk
13717,United Kingdom,57,4,888.88,222.22,878,54,302,75.5,4,4,3,Champions,3,High-Value,0,0.2789,0,Low Risk
13718,United Kingdom,62,2,306.55,153.28,173,9,112,56.0,4,2,2,New Customers,0,Occasional,1,0.3766,0,Medium Risk
13719,United Kingdom,21,8,2111.33,263.92,1174,158,387,48.4,5,5,4,Champions,3,High-Value,0,0.0633,0,Low Risk
13720,United Kingdom,54,2,432.1,216.05,250,26,71,35.5,4,2,2,New Customers,0,Occasional,0,0.4744,0,Medium Risk
13721,United Kingdom,211,1,217.39999999999998,217.4,196,14,211,211.0,2,1,1,Hibernating / Lost,0,Occasional,0,0.733,1,High Risk
13722,United Kingdom,99,8,4723.47,590.43,2616,112,462,57.8,3,5,5,Loyal Customers,1,VIP,0,0.1828,0,Low Risk
13723,United Kingdom,33,6,1209.2,201.53,629,51,427,71.2,4,4,4,Champions,3,High-Value,1,0.1584,0,Low Risk
13724,United Kingdom,453,1,213.01,213.01,130,39,453,453.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9505,1,High Risk
13725,United Kingdom,41,6,1751.6,291.93,696,83,125,20.8,4,4,4,Champions,3,High-Value,0,0.0978,0,Low Risk
13727,United Kingdom,428,6,746.57,124.43,208,55,546,91.0,1,4,3,At Risk,2,Mid-Value,0,0.7538,1,High Risk
13728,United Kingdom,15,13,2332.96,179.46,976,65,546,42.0,5,5,4,Champions,1,VIP,0,0.1016,0,Low Risk
13729,United Kingdom,252,3,724.73,241.58,419,36,500,166.7,2,3,3,At Risk,0,Occasional,1,0.401,0,Medium Risk
13731,United Kingdom,35,2,610.59,305.3,278,36,63,31.5,4,2,3,New Customers,0,Occasional,1,0.2759,0,Low Risk
13733,United Kingdom,227,2,487.03000000000003,243.52,335,28,551,275.5,2,2,2,Hibernating / Lost,0,Occasional,1,0.6474,1,Medium Risk
13734,United Kingdom,325,4,6701.640000000001,1675.41,303,24,419,104.8,1,4,5,At Risk,3,High-Value,1,0.7059,1,High Risk
13735,United Kingdom,50,10,7863.13,786.31,3533,292,542,54.2,4,5,5,Champions,1,VIP,0,0.0746,0,Low Risk
13736,United Kingdom,76,6,2391.84,398.64,1283,255,550,91.7,4,4,4,Champions,3,High-Value,0,0.2297,0,Low Risk
13737,United Kingdom,16,1,339.59999999999997,339.6,125,29,16,16.0,5,1,2,New Customers,0,Occasional,1,0.4373,0,Medium Risk
13738,United Kingdom,212,1,440.93,440.93,240,88,212,212.0,2,1,2,Hibernating / Lost,0,Occasional,1,0.7056,1,High Risk
13739,United Kingdom,344,1,75.3,75.3,22,3,344,344.0,1,1,1,Hibernating / Lost,2,Mid-Value,0,0.8732,1,High Risk
13740,United Kingdom,57,5,1597.77,319.55,991,83,554,110.8,4,4,4,Champions,3,High-Value,1,0.3219,0,Low Risk
13741,United Kingdom,0,2,363.13,181.56,143,20,33,16.5,5,2,2,New Customers,0,Occasional,0,0.3517,0,Medium Risk
13742,United Kingdom,0,8,2156.02,269.5,795,149,136,17.0,5,5,4,Champions,3,High-Value,0,0.1873,0,Low Risk
13743,United Kingdom,33,2,353.15999999999997,176.58,420,7,75,37.5,4,2,2,New Customers,0,Occasional,0,0.3502,0,Medium Risk
13744,United Kingdom,108,1,893.16,893.16,995,44,108,108.0,3,1,3,Potential Loyalist,0,Occasional,0,0.5058,1,Medium Risk
13745,United Kingdom,362,1,477.32,477.32,650,31,362,362.0,1,1,2,Hibernating / Lost,2,Mid-Value,0,0.7105,1,High Risk
13746,United Kingdom,230,1,176.69,176.69,83,9,230,230.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.7772,1,High Risk
13747,United Kingdom,190,2,249.39999999999998,124.7,68,4,241,120.5,3,2,1,Potential Loyalist,0,Occasional,1,0.5676,1,Medium Risk
13748,United Kingdom,48,7,1900.95,271.56,892,32,554,79.1,4,4,4,Champions,3,High-Value,0,0.3129,0,Low Risk
13750,United Kingdom,113,8,2643.7200000000003,330.46,1094,39,433,54.1,3,5,5,Loyal Customers,3,High-Value,0,0.1014,0,Low Risk
13751,United Kingdom,104,1,296.25,296.25,152,9,104,104.0,3,1,2,Potential Loyalist,0,Occasional,1,0.517,1,Medium Risk
13752,United Kingdom,1,5,1295.98,259.2,840,69,344,68.8,5,4,4,Champions,3,High-Value,0,0.1585,0,Low Risk
13753,United Kingdom,104,4,2094.57,523.64,1450,64,553,138.2,3,4,4,Loyal Customers,3,High-Value,1,0.4589,0,Medium Risk
13754,United Kingdom,133,2,320.45,160.22,183,16,253,126.5,3,2,2,Potential Loyalist,0,Occasional,0,0.5376,1,Medium Risk
13756,United Kingdom,0,14,5729.79,409.27,3264,125,540,38.6,5,5,5,Champions,1,VIP,0,0.0019,0,Low Risk
13757,United Kingdom,491,1,195.55,195.55,54,8,491,491.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9488,1,High Risk
13758,United Kingdom,17,12,8475.11,706.26,4716,198,555,46.2,5,5,5,Champions,1,VIP,0,0.0422,0,Low Risk
13760,United Kingdom,72,4,1211.94,302.98,522,80,409,102.2,4,4,4,Champions,3,High-Value,0,0.5447,1,Medium Risk
13761,United Kingdom,319,4,881.52,220.38,437,50,473,118.2,1,4,3,At Risk,2,Mid-Value,0,0.6464,1,Medium Risk
13762,United Kingdom,35,5,2472.48,494.5,2608,23,515,103.0,4,4,4,Champions,3,High-Value,1,0.1825,0,Low Risk
13763,United Kingdom,233,2,3502.48,1751.24,2496,35,251,125.5,2,2,5,Hibernating / Lost,3,High-Value,0,0.595,1,Medium Risk
13764,United Kingdom,153,4,1923.44,480.86,1448,195,458,114.5,3,4,4,Loyal Customers,3,High-Value,0,0.3383,0,Medium Risk
13765,United Kingdom,469,1,352.821,352.82,297,17,469,469.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.8721,1,High Risk
13766,United Kingdom,311,1,190.35,190.35,137,16,311,311.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9407,1,High Risk
13767,United Kingdom,19,58,25561.460000000003,440.71,10955,112,555,9.6,5,5,5,Champions,1,VIP,0,0.0221,0,Low Risk
13768,United Kingdom,543,2,875.97,437.98,373,30,547,273.5,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.8048,1,High Risk
13769,United Kingdom,24,15,4451.92,296.79,2024,105,540,36.0,5,5,5,Champions,1,VIP,0,0.0158,0,Low Risk
13770,United Kingdom,238,4,785.37,196.34,468,48,546,136.5,2,4,3,At Risk,3,High-Value,1,0.5771,1,Medium Risk
13771,United Kingdom,15,7,4559.22,651.32,2488,135,469,67.0,5,4,5,Champions,1,VIP,0,0.1245,0,Low Risk
13772,United Kingdom,56,6,2210.51,368.42,996,313,470,78.3,4,4,4,Champions,3,High-Value,0,0.1783,0,Low Risk
13773,United Kingdom,213,2,301.54,150.77,174,19,476,238.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.7317,1,High Risk
13775,United Kingdom,407,1,1049.66,1049.66,455,63,407,407.0,1,1,3,Hibernating / Lost,2,Mid-Value,1,0.777,1,High Risk
13777,United Kingdom,0,49,41857.58,854.24,19442,44,554,11.3,5,5,5,Champions,1,VIP,0,0.0809,0,Low Risk
13778,United Kingdom,307,3,945.79,315.26,441,27,381,127.0,1,3,3,At Risk,2,Mid-Value,0,0.6799,1,High Risk
13779,United Kingdom,332,1,161.13,161.13,53,27,332,332.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9119,1,High Risk
13780,United Kingdom,223,1,375.81,375.81,163,35,223,223.0,2,1,2,Hibernating / Lost,0,Occasional,0,0.7431,1,High Risk
13781,United Kingdom,67,3,778.83,259.61,300,56,537,179.0,4,3,3,Loyal Customers,3,High-Value,1,0.5341,1,Medium Risk
13782,United Kingdom,50,9,1243.02,138.11,434,141,549,61.0,4,5,4,Champions,3,High-Value,0,0.2136,0,Low Risk
13783,United Kingdom,304,4,1542.09,385.52,3437,4,489,122.2,1,4,4,At Risk,3,High-Value,1,0.6013,1,Medium Risk
13784,United Kingdom,2,9,1475.87,163.99,1739,12,267,29.7,5,5,4,Champions,3,High-Value,0,0.1091,0,Low Risk
13785,United Kingdom,245,4,542.49,135.62,151,26,276,69.0,2,4,2,At Risk,0,Occasional,1,0.7415,1,High Risk
13786,United Kingdom,183,6,3358.94,559.82,1652,80,552,92.0,3,4,5,Loyal Customers,3,High-Value,1,0.1749,0,Low Risk
13787,United Kingdom,180,5,1019.86,203.97,717,56,511,102.2,3,4,3,Loyal Customers,3,High-Value,0,0.4477,0,Medium Risk
13788,United Kingdom,321,1,3.75,3.75,1,1,321,321.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.8294,1,High Risk
13789,United Kingdom,204,1,239.45999999999998,239.46,258,18,204,204.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.7945,1,High Risk
13792,United Kingdom,103,2,263.0,131.5,92,14,239,119.5,3,2,1,Potential Loyalist,0,Occasional,0,0.6252,1,Medium Risk
13793,United Kingdom,463,1,96.0,96.0,52,7,463,463.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9031,1,High Risk
13794,United Kingdom,363,1,126.03,126.03,63,9,363,363.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9295,1,High Risk
13795,United Kingdom,204,4,836.3,209.08,1250,23,454,113.5,2,4,3,At Risk,3,High-Value,1,0.2988,0,Low Risk
13796,United Kingdom,315,1,289.7,289.7,218,22,315,315.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.8401,1,High Risk
13797,United Kingdom,253,3,1179.45,393.15,573,71,464,154.7,2,3,4,At Risk,3,High-Value,1,0.5631,1,Medium Risk
13798,United Kingdom,3,86,61484.74,714.94,38649,154,547,6.4,5,5,5,Champions,1,VIP,0,0.0213,0,Low Risk
13799,United Kingdom,110,8,2456.41,307.05,1323,52,460,57.5,3,5,4,Loyal Customers,3,High-Value,0,0.0547,0,Low Risk
13800,United Kingdom,126,3,1679.56,559.85,891,73,553,184.3,3,3,4,Loyal Customers,3,High-Value,1,0.5597,1,Medium Risk
13802,United Kingdom,71,18,24790.75,1377.26,13351,210,478,26.6,4,5,5,Champions,1,VIP,0,0.1068,0,Low Risk
13803,United Kingdom,71,3,1338.91,446.3,831,73,435,145.0,4,3,4,Loyal Customers,3,High-Value,1,0.4059,0,Medium Risk
13804,United Kingdom,106,3,1296.3600000000001,432.12,752,69,253,84.3,3,3,4,Loyal Customers,3,High-Value,0,0.2697,0,Low Risk
13807,United Kingdom,183,3,534.8,178.27,152,24,552,184.0,3,3,2,Loyal Customers,0,Occasional,1,0.579,1,Medium Risk
13809,Cyprus,121,3,679.7,226.57,281,23,277,92.3,3,3,3,Loyal Customers,3,High-Value,1,0.4995,0,Medium Risk
13811,Germany,0,2,519.75,259.88,63,5,55,27.5,5,2,2,New Customers,0,Occasional,1,0.4838,0,Medium Risk
13813,Germany,344,4,1218.61,304.65,730,49,550,137.5,1,4,4,At Risk,2,Mid-Value,0,0.7592,1,High Risk
13814,Germany,343,1,678.2,678.2,350,22,343,343.0,1,1,3,Hibernating / Lost,2,Mid-Value,0,0.7628,1,High Risk
13815,Germany,135,5,3992.39,798.48,3403,150,482,96.4,3,4,5,Loyal Customers,3,High-Value,0,0.3186,0,Low Risk
13817,Germany,168,1,110.7,110.7,62,8,168,168.0,3,1,1,Potential Loyalist,0,Occasional,0,0.8786,1,High Risk
13818,United Kingdom,246,1,61.28,61.28,60,5,246,246.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.9092,1,High Risk
13819,United Kingdom,118,6,2642.35,440.39,2309,47,554,92.3,3,4,5,Loyal Customers,3,High-Value,1,0.1972,0,Low Risk
13820,United Kingdom,234,3,660.65,220.22,287,68,497,165.7,2,3,3,At Risk,0,Occasional,1,0.545,1,Medium Risk
13821,United Kingdom,78,5,1295.24,259.05,440,151,520,104.0,4,4,4,Champions,3,High-Value,0,0.3567,0,Medium Risk
13823,United Kingdom,196,5,2445.79,489.16,1125,91,540,108.0,3,4,4,Loyal Customers,3,High-Value,0,0.3406,0,Medium Risk
13824,United Kingdom,19,10,2848.8,284.88,1192,47,453,45.3,5,5,5,Champions,1,VIP,0,0.0345,0,Low Risk
13825,United Kingdom,438,2,255.59,127.8,182,38,546,273.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8921,1,High Risk
13829,United Kingdom,237,1,102.0,102.0,12,1,237,237.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8567,1,High Risk
13830,United Kingdom,398,1,156.85000000000002,156.85,47,11,398,398.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9166,1,High Risk
13831,United Kingdom,16,15,5918.58,394.57,2207,119,545,36.3,5,5,5,Champions,1,VIP,0,0.0327,0,Low Risk
13832,United Kingdom,238,1,561.49,561.49,394,51,238,238.0,2,1,3,Hibernating / Lost,0,Occasional,0,0.5114,1,Medium Risk
13833,United Kingdom,220,1,316.56,316.56,126,16,220,220.0,2,1,2,Hibernating / Lost,0,Occasional,0,0.6963,1,High Risk
13834,United Kingdom,393,2,324.19,162.1,221,15,485,242.5,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8537,1,High Risk
13835,United Kingdom,31,4,589.15,147.29,235,34,462,115.5,4,4,3,Champions,3,High-Value,0,0.3766,0,Medium Risk
13836,United Kingdom,215,2,620.37,310.18,273,29,230,115.0,2,2,3,Hibernating / Lost,0,Occasional,1,0.6204,1,Medium Risk
13837,United Kingdom,28,2,271.24,135.62,183,17,134,67.0,5,2,2,New Customers,0,Occasional,1,0.4103,0,Medium Risk
13838,United Kingdom,186,7,1512.47,216.07,614,242,396,56.6,3,4,4,Loyal Customers,3,High-Value,0,0.3709,0,Medium Risk
13839,United Kingdom,302,1,139.95000000000002,139.95,25,7,302,302.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.7259,1,High Risk
13840,United Kingdom,232,1,651.4,651.4,358,40,232,232.0,2,1,3,Hibernating / Lost,0,Occasional,1,0.4408,0,Medium Risk
13841,United Kingdom,69,1,85.0,85.0,100,1,69,69.0,4,1,1,New Customers,0,Occasional,1,0.5745,1,Medium Risk
13842,United Kingdom,16,15,4072.76,271.52,1840,158,477,31.8,5,5,5,Champions,1,VIP,0,0.0311,0,Low Risk
13843,United Kingdom,197,1,319.75,319.75,145,18,197,197.0,3,1,2,Potential Loyalist,0,Occasional,1,0.5607,1,Medium Risk
13846,United Kingdom,58,3,1106.66,368.89,662,69,216,72.0,4,3,4,Loyal Customers,3,High-Value,0,0.3176,0,Low Risk
13847,United Kingdom,536,1,310.72,310.72,96,19,536,536.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.9631,1,High Risk
13848,United Kingdom,114,7,3015.0,430.71,9200,3,546,78.0,3,4,5,Loyal Customers,3,High-Value,0,0.2114,0,Low Risk
13849,United Kingdom,214,3,1931.35,643.78,867,108,441,147.0,2,3,4,At Risk,3,High-Value,0,0.5105,1,Medium Risk
13851,United Kingdom,104,6,2201.32,366.89,970,56,496,82.7,3,4,4,Loyal Customers,3,High-Value,0,0.154,0,Low Risk
13852,United Kingdom,427,1,187.35000000000002,187.35,85,11,427,427.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9356,1,High Risk
13854,United Kingdom,13,30,9303.98,310.13,2954,53,517,17.2,5,5,5,Champions,1,VIP,0,0.0044,0,Low Risk
13855,United Kingdom,317,4,1310.3400000000001,327.59,575,64,547,136.8,1,4,4,At Risk,3,High-Value,1,0.6754,1,High Risk
13856,United Kingdom,0,10,972.53,97.25,875,31,435,43.5,5,5,3,Champions,3,High-Value,0,0.2949,0,Low Risk
13857,United Kingdom,209,6,1000.91,166.82,781,98,387,64.5,2,4,3,At Risk,3,High-Value,1,0.3968,0,Medium Risk
13859,United Kingdom,142,2,515.86,257.93,167,34,345,172.5,3,2,2,Potential Loyalist,0,Occasional,1,0.7559,1,High Risk
13861,United Kingdom,245,2,273.26,136.63,225,21,347,173.5,2,2,2,Hibernating / Lost,0,Occasional,1,0.7246,1,High Risk
13862,United Kingdom,3,5,1499.24,299.85,1048,77,205,41.0,5,4,4,Champions,3,High-Value,0,0.1505,0,Low Risk
13863,United Kingdom,64,4,1239.55,309.89,553,59,409,102.2,4,4,4,Champions,3,High-Value,1,0.4404,0,Medium Risk
13864,United Kingdom,203,1,662.4000000000001,662.4,192,1,203,203.0,2,1,3,Hibernating / Lost,0,Occasional,1,0.7376,1,High Risk
13865,United Kingdom,3,2,282.52,141.26,100,17,106,53.0,5,2,2,New Customers,0,Occasional,0,0.3193,0,Low Risk
13867,United Kingdom,34,1,138.85,138.85,31,8,34,34.0,4,1,1,New Customers,0,Occasional,0,0.7041,1,High Risk
13869,United Kingdom,79,9,6591.58,732.4,3365,425,507,56.3,4,5,5,Champions,1,VIP,0,0.0756,0,Low Risk
13870,United Kingdom,104,8,3485.17,435.65,2508,113,486,60.8,3,5,5,Loyal Customers,3,High-Value,0,0.1256,0,Low Risk
13871,United Kingdom,23,9,3878.33,430.93,1748,106,535,59.4,5,5,5,Champions,1,VIP,0,0.0618,0,Low Risk
13872,United Kingdom,343,3,919.57,306.52,339,51,542,180.7,1,3,3,At Risk,2,Mid-Value,1,0.6084,1,Medium Risk
13873,United Kingdom,35,7,879.72,125.67,398,47,463,66.1,4,4,3,Champions,3,High-Value,0,0.3291,0,Low Risk
13874,United Kingdom,174,7,2049.15,292.74,864,46,489,69.9,3,4,4,Loyal Customers,3,High-Value,1,0.2045,0,Low Risk
13875,United Kingdom,0,12,4095.46,341.29,2510,136,539,44.9,5,5,5,Champions,1,VIP,0,0.1452,0,Low Risk
13877,United Kingdom,286,2,332.44,166.22,370,20,506,253.0,1,2,2,Hibernating / Lost,2,Mid-Value,0,0.6636,1,High Risk
13878,United Kingdom,364,3,1191.53,397.18,484,59,420,140.0,1,3,4,At Risk,2,Mid-Value,0,0.6661,1,High Risk
13879,United Kingdom,462,1,395.5,395.5,204,25,462,462.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.7902,1,High Risk
13880,United Kingdom,3,10,2511.46,251.15,1464,93,378,37.8,5,5,5,Champions,1,VIP,0,0.0441,0,Low Risk
13881,United Kingdom,30,27,31589.04,1169.96,22182,161,461,17.1,4,5,5,Champions,1,VIP,0,0.0448,0,Low Risk
13883,United Kingdom,35,13,5603.67,431.05,3050,189,465,35.8,4,5,5,Champions,1,VIP,0,0.0127,0,Low Risk
13884,United Kingdom,93,8,1297.13,162.14,562,87,286,35.8,3,5,4,Loyal Customers,3,High-Value,0,0.2147,0,Low Risk
13885,United Kingdom,5,2,506.8,253.4,182,28,17,8.5,5,2,2,New Customers,0,Occasional,1,0.2391,0,Low Risk
13887,United Kingdom,20,1,349.55,349.55,147,19,20,20.0,5,1,2,New Customers,0,Occasional,1,0.3255,0,Low Risk
13888,United Kingdom,34,6,1802.94,300.49,723,110,392,65.3,4,4,4,Champions,3,High-Value,0,0.2017,0,Low Risk
13889,United Kingdom,198,5,1574.3300000000002,314.87,833,50,502,100.4,3,4,4,Loyal Customers,3,High-Value,0,0.4368,0,Medium Risk
13890,United Kingdom,175,5,1233.92,246.78,654,50,549,109.8,3,4,4,Loyal Customers,3,High-Value,0,0.5127,1,Medium Risk
13891,United Kingdom,194,3,863.5600000000001,287.85,479,97,398,132.7,3,3,3,Loyal Customers,3,High-Value,1,0.4292,0,Medium Risk
13892,United Kingdom,63,3,689.1999999999999,229.73,2282,11,392,130.7,4,3,3,Loyal Customers,3,High-Value,0,0.4068,0,Medium Risk
13893,United Kingdom,114,1,821.1,821.1,190,21,114,114.0,3,1,3,Potential Loyalist,0,Occasional,1,0.6376,1,Medium Risk
13894,United Kingdom,126,1,160.85,160.85,105,10,126,126.0,3,1,1,Potential Loyalist,0,Occasional,0,0.8546,1,High Risk
13895,United Kingdom,332,2,1415.45,707.72,695,67,552,276.0,1,2,4,Hibernating / Lost,2,Mid-Value,0,0.6405,1,Medium Risk
13896,United Kingdom,442,1,388.55,388.55,149,21,442,442.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.8577,1,High Risk
13897,United Kingdom,254,2,849.56,424.78,620,42,493,246.5,2,2,3,Hibernating / Lost,0,Occasional,0,0.6647,1,High Risk
13898,United Kingdom,142,2,686.4,343.2,544,43,227,113.5,3,2,3,Potential Loyalist,0,Occasional,1,0.4363,0,Medium Risk
13899,United Kingdom,91,1,298.5,298.5,122,15,91,91.0,3,1,2,Potential Loyalist,0,Occasional,0,0.3706,0,Medium Risk
13900,United Kingdom,9,5,1602.09,320.42,937,79,440,88.0,5,4,4,Champions,3,High-Value,0,0.2519,0,Low Risk
13901,United Kingdom,72,12,3457.44,288.12,1913,178,520,43.3,4,5,5,Champions,1,VIP,0,0.0855,0,Low Risk
13902,Denmark,448,5,34023.26,6804.65,220596,57,541,108.2,1,4,5,At Risk,3,High-Value,1,0.7397,1,High Risk
13903,United Kingdom,216,1,165.45000000000002,165.45,103,10,216,216.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8829,1,High Risk
13904,United Kingdom,111,1,201.12,201.12,223,17,111,111.0,3,1,1,Potential Loyalist,0,Occasional,0,0.6377,1,Medium Risk
13905,United Kingdom,549,1,312.65,312.65,135,12,549,549.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.902,1,High Risk
13906,United Kingdom,225,1,42.0,42.0,100,1,225,225.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8797,1,High Risk
13907,United Kingdom,508,1,136.8,136.8,68,4,508,508.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9122,1,High Risk
13908,United Kingdom,31,2,781.11,390.56,557,48,93,46.5,4,2,3,New Customers,3,High-Value,0,0.269,0,Low Risk
13909,United Kingdom,239,2,286.6,143.3,302,35,337,168.5,2,2,2,Hibernating / Lost,0,Occasional,1,0.6547,1,Medium Risk
13911,United Kingdom,13,17,3357.99,197.53,3221,152,464,27.3,5,5,5,Champions,1,VIP,0,0.0299,0,Low Risk
13912,United Kingdom,240,1,124.95,124.95,29,7,240,240.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.9117,1,High Risk
13913,United Kingdom,323,1,42.22,42.22,10,3,323,323.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9465,1,High Risk
13915,United Kingdom,210,1,70.80000000000001,70.8,24,2,210,210.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8719,1,High Risk
